,Unnamed: 0,Pig,Evit,Cu,Litter,Start,Weight,Feed,Time
778,779,8269,Evit200,Cu175,22,22.09999,26.29999,6.0,2
779,780,8269,Evit200,Cu175,22,22.09999,33.29999,16.800001,3
780,781,8269,Evit200,Cu175,22,22.09999,38.0,27.400002,4
781,782,8269,Evit200,Cu175,22,22.09999,39.59998,36.200001,5
782,783,8269,Evit200,Cu175,22,22.09999,41.39999,43.300003000000004,6
783,784,8269,Evit200,Cu175,22,22.09999,46.29999,54.0,7
784,785,8269,Evit200,Cu175,22,22.09999,52.39999,70.0,8
785,786,8269,Evit200,Cu175,22,22.09999,59.39999,90.0,9
786,787,8269,Evit200,Cu175,22,22.09999,66.69995,112.5,10
787,788,8269,Evit200,Cu175,22,22.09999,73.89996,128.0,11
788,789,8269,Evit200,Cu175,22,22.09999,76.79999000000001,141.5,12
789,790,8270,Evit000,Cu175,22,23.7,23.7,,1
790,791,8270,Evit000,Cu175,22,23.7,28.79999,7.6,2
791,792,8270,Evit000,Cu175,22,23.7,35.09998,18.5,3
792,793,8270,Evit000,Cu175,22,23.7,43.0,33.200001,4
793,794,8270,Evit000,Cu175,22,23.7,49.09998,44.900002,5
794,795,8270,Evit000,Cu175,22,23.7,58.79999,60.0,6
795,796,8270,Evit000,Cu175,22,23.7,65.39996,75.800003,7
796,797,8270,Evit000,Cu175,22,23.7,68.5,91.0,8
797,798,8270,Evit000,Cu175,22,23.7,79.0,108.5,9
798,799,8270,Evit000,Cu175,22,23.7,90.69995,133.20000100000001,10
799,800,8270,Evit000,Cu175,22,23.7,98.0,151.200005,11
800,801,8270,Evit000,Cu175,22,23.7,104.0,167.800001,12
801,802,8271,Evit100,Cu000,22,24.0,24.0,,1
802,803,8271,Evit100,Cu000,22,24.0,28.899990000000003,8.5,2
803,804,8271,Evit100,Cu000,22,24.0,35.79999,19.5,3
804,805,8271,Evit100,Cu000,22,24.0,44.0,30.0,4
805,806,8271,Evit100,Cu000,22,24.0,47.5,43.200001,5
806,807,8271,Evit100,Cu000,22,24.0,56.39999,56.6,6
807,808,8271,Evit100,Cu000,22,24.0,63.699980000000004,72.0,7
808,809,8271,Evit100,Cu000,22,24.0,70.29999000000001,89.5,8
809,810,8271,Evit100,Cu000,22,24.0,78.0,108.0,9
810,811,8271,Evit100,Cu000,22,24.0,89.19995,127.5,10
811,812,8271,Evit100,Cu000,22,24.0,96.29999000000001,144.400002,11
812,813,8271,Evit100,Cu000,22,24.0,99.79999000000001,158.1,12
813,814,8273,Evit000,Cu035,22,25.0,25.0,,1
814,815,8273,Evit000,Cu035,22,25.0,30.099990000000002,8.0,2
815,816,8273,Evit000,Cu035,22,25.0,37.09998,20.0,3
816,817,8273,Evit000,Cu035,22,25.0,46.0,33.800003000000004,4
817,818,8273,Evit000,Cu035,22,25.0,53.59998,48.5,5
818,819,8273,Evit000,Cu035,22,25.0,61.09998,67.0,6
819,820,8273,Evit000,Cu035,22,25.0,69.0,83.0,7
820,821,8273,Evit000,Cu035,22,25.0,78.19995,102.0,8
821,822,8273,Evit000,Cu035,22,25.0,87.09998,119.0,9
822,823,8273,Evit000,Cu035,22,25.0,94.39996,145.5,10
823,824,8273,Evit000,Cu035,22,25.0,102.5,163.400002,11
824,825,8273,Evit000,Cu035,22,25.0,107.5,183.800001,12
825,826,8437,Evit100,Cu035,24,27.0,27.0,,1
826,827,8437,Evit100,Cu035,24,27.0,30.0,6.800003,2
827,828,8437,Evit100,Cu035,24,27.0,35.39999,16.400002,3
828,829,8437,Evit100,Cu035,24,27.0,41.0,28.300001,4
829,830,8437,Evit100,Cu035,24,27.0,48.59998,41.0,5
830,831,8437,Evit100,Cu035,24,27.0,56.39999,54.900002,6
831,832,8437,Evit100,Cu035,24,27.0,63.0,70.5,7
832,833,8437,Evit100,Cu035,24,27.0,75.5,88.5,8
833,834,8437,Evit100,Cu035,24,27.0,77.79999000000001,103.300003,9
834,835,8437,Evit100,Cu035,24,27.0,85.79999000000001,119.5,10
835,836,8437,Evit100,Cu035,24,27.0,95.0,124.5,11
836,837,8437,Evit100,Cu035,24,27.0,101.39996,143.7,12
837,838,8439,Evit200,Cu175,24,27.29999,27.29999,,1
838,839,8439,Evit200,Cu175,24,27.29999,31.2,8.8,2
839,840,8439,Evit200,Cu175,24,27.29999,37.0,20.0,3
840,841,8439,Evit200,Cu175,24,27.29999,43.89999,33.200001,4
841,842,8439,Evit200,Cu175,24,27.29999,49.79999,44.800003000000004,5
842,843,8439,Evit200,Cu175,24,27.29999,57.199980000000004,58.0,6
843,844,8439,Evit200,Cu175,24,27.29999,65.19995,74.600002,7
844,845,8439,Evit200,Cu175,24,27.29999,73.19995,94.900002,8
845,846,8439,Evit200,Cu175,24,27.29999,78.79999000000001,108.8,9
846,847,8439,Evit200,Cu175,24,27.29999,87.39996,128.0,10
847,848,8439,Evit200,Cu175,24,27.29999,95.0,149.0,11
848,849,8439,Evit200,Cu175,24,27.29999,100.5,158.600006,12
849,850,8442,Evit000,Cu175,24,25.7,25.7,,1
850,851,8442,Evit000,Cu175,24,25.7,28.7,6.6,2
851,852,8442,Evit000,Cu175,24,25.7,33.39999,15.800003,3
852,853,8442,Evit000,Cu175,24,25.7,40.0,27.0,4
853,854,8442,Evit000,Cu175,24,25.7,46.69998,40.0,5
854,855,8442,Evit000,Cu175,24,25.7,56.59998,52.0,6
855,856,8442,Evit000,Cu175,24,25.7,65.19995,66.0,7
856,857,8442,Evit000,Cu175,24,25.7,73.19995,83.800003,8
857,858,8442,Evit000,Cu175,24,25.7,81.69995,99.800003,9
858,859,8442,Evit000,Cu175,24,25.7,90.29999000000001,115.200001,10
859,860,8442,Evit000,Cu175,24,25.7,96.0,133.20000100000001,11
860,861,8442,Evit000,Cu175,24,25.7,103.5,151.400002,12
